"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some Other Race alone","Margin of Error!!Total:!!Some Other Race alone","Estimate!!Total:!!Two or More Races:","Margin of Error!!Total:!!Two or More Races:","Estimate!!Total:!!Two or More Races:!!Two races including Some Other Race","Margin of Error!!Total:!!Two or More Races:!!Two races including Some Other Race","Estimate!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races","Margin of Error!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races",
"0500000US47105","Loudon County, Tennessee","56996","*****","50404","523","787","147","39","54","528","65","0","32","747","262","4491","537","3412","523","1079","218",
"0500000US47107","McMinn County, Tennessee","54135","*****","48323","526","1699","217","32","25","433","35","0","32","329","221","3319","553","1575","474","1744","270",
"0500000US47109","McNairy County, Tennessee","25933","*****","23579","77","1363","200","66","60","120","101","0","25","60","51","745","255","20","19","725","257",
"0500000US47111","Macon County, Tennessee","25793","*****","23300","345","216","163","17","15","12","23","0","25","407","283","1841","409","1104","386","737","171",
"0500000US47113","Madison County, Tennessee","98845","*****","53868","747","36151","598","219","107","998","147","87","133","2870","746","4652","754","1460","417","3192","641",
"0500000US47115","Marion County, Tennessee","29010","*****","26483","129","817","192","34","47","90","67","0","25","364","150","1222","241","159","93","1063","203",
"0500000US47117","Marshall County, Tennessee","35276","*****","30905","462","1447","209","79","57","234","50","0","29","902","432","1709","312","269","246","1440","232",
"0500000US47119","Maury County, Tennessee","104855","*****","83962","788","11099","653","286","223","999","141","13","21","1141","485","7355","989","3496","752","3859","805",
"0500000US47121","Meigs County, Tennessee","13076","*****","11865","216","304","167","25","33","63","49","0","21","60","79","759","245","353","217","406","137",
"0500000US47123","Monroe County, Tennessee","47054","*****","41881","756","870","164","145","85","202","74","0","29","734","306","3222","734","2130","719","1092","177",
"0500000US47125","Montgomery County, Tennessee","227957","*****","146530","1268","45621","1349","757","228","5703","459","608","181","5283","1052","23455","1846","8628","1057","14827","1386",
"0500000US47127","Moore County, Tennessee","6611","*****","6096","30","195","75","26","33","27","31","1","2","84","72","182","64","40","41","142","56",
"0500000US47129","Morgan County, Tennessee","21193","*****","19625","136","974","125","18","21","42","33","5","9","139","107","390","139","125","95","265","107",
"0500000US47131","Obion County, Tennessee","30570","*****","24503","319","3226","181","34","25","69","29","40","58","675","287","2023","446","1353","397","670","180",
"0500000US47133","Overton County, Tennessee","22807","*****","21879","68","314","59","19","20","63","45","10","22","72","85","450","75","202","83","248","60",
"0500000US47135","Perry County, Tennessee","8561","*****","7896","153","43","28","46","44","108","140","0","19","30","50","438","170","156","106","282","122",
"0500000US47137","Pickett County, Tennessee","5062","*****","4858","40","18","30","5","9","0","19","0","19","4","7","177","46","44","42","133","34",
"0500000US47139","Polk County, Tennessee","17702","*****","16094","469","144","72","18","14","52","25","0","21","103","86","1291","465","954","463","337","79",
"0500000US47141","Putnam County, Tennessee","81366","*****","71391","531","2016","207","406","370","946","153","0","32","2175","587","4432","677","2396","676","2036","403",
"0500000US47143","Rhea County, Tennessee","33299","*****","29670","475","538","181","34","46","335","191","0","29","714","286","2008","516","1092","455","916","222",
"0500000US47145","Roane County, Tennessee","54403","*****","49989","346","1294","195","165","89","348","80","0","32","268","164","2339","370","811","339","1528","226",
"0500000US47147","Robertson County, Tennessee","74291","*****","60576","520","5233","380","162","105","502","93","11","17","3515","572","4292","734","2606","669","1686","380",
"0500000US47149","Rutherford County, Tennessee","351591","*****","239171","2090","52801","1355","545","187","12486","672","643","480","13968","1816","31977","2988","16797","2447","15180","1575",
"0500000US47151","Scott County, Tennessee","21969","*****","21221","50","86","24","54","39","90","29","7","14","25","29","486","79","76","57","410","60",
"0500000US47153","Sequatchie County, Tennessee","16409","*****","15304","245","77","59","17","18","130","84","20","34","366","239","495","155","207","135","288","99",
"0500000US47155","Sevier County, Tennessee","98802","*****","86681","747","862","194","187","104","1179","197","50","92","4279","823","5564","796","3266","675","2298","339",
"0500000US47157","Shelby County, Tennessee","922195","*****","322797","2309","487064","2091","3604","1126","26373","622","974","529","37399","2602","43984","3018","24337","2336","19647","2047",
"0500000US47159","Smith County, Tennessee","20196","*****","18344","200","392","77","25","26","110","30","19","26","295","186","1011","218","482","217","529","70",
"0500000US47161","Stewart County, Tennessee","13859","*****","12915","201","179","100","17","29","83","48","0","21","12","33","653","214","179","178","474","119",
"0500000US47163","Sullivan County, Tennessee","159693","*****","148653","463","3212","334","223","85","1328","140","0","32","1049","409","5228","538","1803","442","3425","387",
"0500000US47165","Sumner County, Tennessee","200553","*****","162173","1317","17253","588","404","247","3194","277","84","56","5891","862","11554","1551","7435","1460","4119","599",
"0500000US47167","Tipton County, Tennessee","61339","*****","45796","494","11419","320","156","92","305","122","0","32","822","381","2841","463","1180","300","1661","386",
"0500000US47169","Trousdale County, Tennessee","11805","*****","9508","220","1330","129","33","34","19","31","0","21","241","139","674","281","440","250","234","126",
"0500000US47171","Unicoi County, Tennessee","17779","*****","16447","286","82","51","58","56","29","35","0","21","117","81","1046","305","769","296","277","95",
"0500000US47173","Union County, Tennessee","20141","*****","19180","156","111","54","0","25","4","7","0","25","61","49","785","159","260","138","525","133",
"0500000US47175","Van Buren County, Tennessee","6293","*****","5983","19","24","25","13","24","13","18","0","19","15","28","245","42","24","24","221","47",
"0500000US47177","Warren County, Tennessee","41587","*****","35818","359","1172","201","55","68","249","176","24","55","1770","544","2499","550","1283","466","1216","290",
"0500000US47179","Washington County, Tennessee","134693","*****","118113","747","5055","505","277","238","2153","222","34","57","1813","544","7248","1021","3303","815","3945","549",
"0500000US47181","Wayne County, Tennessee","16251","*****","14504","55","683","149","21","27","13","22","25","40","119","70","886","165","235","73","651","139",
"0500000US47183","Weakley County, Tennessee","32959","*****","28560","188","2446","250","109","75","372","107","15","22","208","105","1249","296","397","172","852","276",
"0500000US47185","White County, Tennessee","27764","*****","25842","211","336","190","102","94","100","112","97","119","178","124","1109","257","262","163","847","282",
"0500000US47187","Williamson County, Tennessee","254609","*****","210781","975","9676","675","428","230","13292","617","69","109","3338","1086","17025","1440","9924","1103","7101","1010",
"0500000US47189","Wilson County, Tennessee","153587","*****","126077","1058","11048","489","418","311","3164","253","0","32","3994","1011","8886","1062","4526","869","4360","705",
"0500000US48001","Anderson County, Texas","57825","*****","34824","715","10860","670","494","389","330","53","58","60","1900","536","9359","1094","6708","821","2651","670",
"0500000US48003","Andrews County, Texas","18518","*****","11040","739","347","143","37","65","88","46","0","23","2623","718","4383","776","4059","810","324","184",
"0500000US48005","Angelina County, Texas","86791","*****","58239","1201","10603","702","831","417","824","135","0","35","2953","684","13341","1386","9168","1276","4173","794",
"0500000US48007","Aransas County, Texas","24449","*****","19731","706","273","111","311","222","267","138","0","28","892","377","2975","698","2171","681","804","233",
"0500000US48009","Archer County, Texas","8734","*****","7960","124","70","55","84","36","18","27","0","21","115","55","487","116","176","84","311","81",
"0500000US48011","Armstrong County, Texas","1883","95","1744","105","10","24","18","14","23","22","0","15","0","15","88","47","61","41","27","22",
"0500000US48013","Atascosa County, Texas","50058","*****","27306","1685","644","91","44","41","278","20","0","35","7948","1258","13838","1700","12464","1650","1374","325",
"0500000US48015","Austin County, Texas","30712","*****","21755","606","2858","206","89","102","234","54","0","31","4037","655","1739","497","1179","420","560","249",
"0500000US48017","Bailey County, Texas","7044","384","5002","763","60","84","0","21","50","93","0","21","915","558","1017","490","806","492","211","123",
"0500000US48019","Bandera County, Texas","21589","*****","17081","460","238","90","174","89","78","50","0","28","786","349","3232","499","2671","486","561","115",
"0500000US48021","Bastrop County, Texas","102370","*****","57919","1996","5881","335","1329","630","730","131","30","63","13537","2038","22944","2410","19427","2598","3517","591",
"0500000US48023","Baylor County, Texas","3464","*****","2803","205","26","23","6","7","0","15","47","50","222","121","360","182","263","172","97","63",
"0500000US48025","Bee County, Texas","31000","*****","17754","1111","1883","250","251","159","181","55","0","31","2390","597","8541","904","7290","946","1251","291",
"0500000US48027","Bell County, Texas","379811","*****","197699","2347","88579","2401","2334","499","11201","617","2557","269","23777","2211","53664","2837","28562","2164","25102","2114",
"0500000US48029","Bexar County, Texas","2037344","*****","1006462","11318","161052","2723","21311","2311","65868","1425","3230","547","206461","6852","572960","11356","488046","11597","84914","3853",
"0500000US48031","Blanco County, Texas","12008","*****","9686","317","92","83","60","36","44","49","0","23","688","305","1438","300","958","297","480","139",
"0500000US48033","Borden County, Texas","723","122","616","122","11","16","0","15","0","15","0","15","8","10","88","104","78","102","10","13",
"0500000US48035","Bosque County, Texas","18546","*****","14726","262","253","102","22","19","89","35","0","23","896","338","2560","359","1835","327","725","219",
"0500000US48037","Bowie County, Texas","92321","*****","60611","596","22965","568","389","100","1162","171","173","202","2208","581","4813","822","1799","501","3014","552",
"0500000US48039","Brazoria County, Texas","381650","*****","204171","2733","60242","851","1655","486","27891","748","73","57","21062","2190","66556","3198","55946","2898","10610","1397",
"0500000US48041","Brazos County, Texas","237980","*****","157983","2015","25666","588","1362","599","13608","408","264","98","10993","1624","28104","1906","21369","1805","6735","653",
"0500000US48043","Brewster County, Texas","9464","*****","7138","507","27","32","38","55","114","137","16","25","706","319","1425","443","1033","381","392","336",
"0500000US48045","Briscoe County, Texas","1223","155","1034","157","66","56","2","4","0","15","0","15","41","25","80","45","78","45","2","3",
"0500000US48047","Brooks County, Texas","6987","*****","3621","674","54","71","0","21","0","21","16","28","684","385","2612","613","2592","611","20","31",
"0500000US48049","Brown County, Texas","38294","*****","29910","520","1276","205","62","43","213","61","10","19","1300","354","5523","562","4600","529","923","196",
"0500000US48051","Burleson County, Texas","18327","*****","13194","444","2119","120","117","118","164","126","0","23","686","269","2047","387","1495","374","552","165",
"0500000US48053","Burnet County, Texas","51064","*****","41635","856","636","199","395","307","346","113","59","63","2576","638","5417","886","4139","854","1278","240",
"0500000US48055","Caldwell County, Texas","47184","*****","27276","1451","2025","463","253","200","321","59","0","31","4406","991","12903","1409","11312","1340","1591","528",
"0500000US48057","Calhoun County, Texas","19921","*****","13102","723","495","135","37","39","1054","19","0","23","1373","568","3860","707","3461","733","399","221",
"0500000US48059","Callahan County, Texas","14017","*****","11997","293","245","137","7","9","77","119","28","43","261","176","1402","319","1088","318","314","116",
"0500000US48061","Cameron County, Texas","423192","*****","211525","4872","2574","527","1912","663","3151","263","218","180","35909","2915","167903","4810","164217","4699","3686","677",
"0500000US48063","Camp County, Texas","12652","*****","7635","327","1843","193","0","23","143","24","0","23","1131","363","1900","404","1228","373","672","234",
"0500000US48065","Carson County, Texas","5802","*****","5277","155","35","38","126","94","8","11","49","55","110","104","197","139","110","103","87","73",
"0500000US48067","Cass County, Texas","28582","*****","21919","297","4789","106","167","118","215","35","0","28","197","108","1295","272","796","289","499","125",
"0500000US48069","Castro County, Texas","7328","*****","3957","462","86","67","49","51","91","57","0","21","603","285","2542","487","2410","488","132","77",
"0500000US48071","Chambers County, Texas","49178","*****","35645","1344","3580","259","60","55","742","177","0","31","4091","1236","5060","1055","3847","887","1213","364",
"0500000US48073","Cherokee County, Texas","51143","*****","34347","900","6675","300","720","553","313","46","0","35","2360","634","6728","941","5455","893","1273","314",
"0500000US48075","Childress County, Texas","6772","*****","4137","474","451","107","8","16","8","20","0","21","915","436","1253","449","1013","455","240","162",
"0500000US48077","Clay County, Texas","10402","*****","9461","129","118","66","61","41","91","26","7","9","41","35","623","161","355","137","268","86",
"0500000US48079","Cochran County, Texas","2520","*****","1204","113","183","83","8","10","4","6","0","15","209","78","912","153","847","149","65","40",
"0500000US48081","Coke County, Texas","3315","*****","2823","109","58","30","10","10","4","9","0","15","116","73","304","92","207","74","97","51",
"0500000US48083","Coleman County, Texas","7765","*****","6159","99","302","77","58","57","68","66","3","5","419","140","756","162","639","158","117","37",
"0500000US48085","Collin County, Texas","1116601","*****","636304","4177","119522","2069","4839","742","196936","1837","909","401","39579","2994","118512","4339","76137","3887","42375","2866",
"0500000US48087","Collingsworth County, Texas","2733","182","1570","158","216","117","45","66","0","15","23","39","254","152","625","242","480","194","145","105",
"0500000US48089","Colorado County, Texas","20736","*****","13702","562","2703","252","130","107","100","102","0","28","2496","607","1605","540","1309","510","296","180",
"0500000US48091","Comal County, Texas","174552","*****","130460","1941","4415","437","634","305","2765","500","72","104","8516","1426","27690","2058","22058","2046","5632","712",
"0500000US48093","Comanche County, Texas","13786","*****","10170","306","70","47","109","124","63","26","0","23","289","124","3085","374","2709","387","376","129",
"0500000US48095","Concho County, Texas","3301","*****","2566","297","122","89","2","3","54","44","0","15","58","60","499","178","444","178","55","36",
"0500000US48097","Cooke County, Texas","42473","*****","33507","871","1411","185","225","108","294","141","14","23","1752","608","5270","893","4207","878","1063","258",
"0500000US48099","Coryell County, Texas","83772","*****","51794","694","11608","690","535","192","1664","198","617","87","2986","570","14568","1139","6727","833","7841","752",
"0500000US48101","Cottle County, Texas","1302","188","855","166","64","57","0","15","0","15","0","15","53","42","330","143","185","109","145","106",
"0500000US48103","Crane County, Texas","4623","*****","1818","366","119","74","11","20","113","68","6","13","1871","456","685","297","648","298","37","40",
"0500000US48105","Crockett County, Texas","2881","224","1070","330","17","24","0","15","0","15","0","15","1355","386","439","389","437","388","2","3",
"0500000US48107","Crosby County, Texas","5072","*****","3517","212","132","42","6","8","50","20","9","15","661","192","697","159","487","123","210","102",
"0500000US48109","Culberson County, Texas","2181","*****","1008","339","4","7","61","76","23","35","0","15","110","104","975","315","960","316","15","23",
"0500000US48111","Dallam County, Texas","7180","*****","4472","822","14","20","128","222","3","5","0","21","1025","458","1538","583","1213","575","325","151",
"0500000US48113","Dallas County, Texas","2603816","*****","1062078","9140","586837","3115","18019","1985","178176","1421","1469","240","307957","10201","449280","10367","368788","9204","80492","3828",
"0500000US48115","Dawson County, Texas","12311","*****","6717","454","877","110","21","24","51","51","2","5","1791","611","2852","590","2669","601","183","90",
"0500000US48117","Deaf Smith County, Texas","18487","*****","9767","1029","357","296","244","125","8","15","0","23","2221","675","5890","1139","5680","1162","210","148",
"0500000US48119","Delta County, Texas","5345","*****","4316","98","446","34","14","20","4","7","0","21","84","76","481","101","86","66","395","102",
"0500000US48121","Denton County, Texas","945644","*****","573342","3730","101626","1813","6524","1362","97666","1244","838","157","41337","2896","124311","4439","83455","3833","40856","3045",
"0500000US48123","DeWitt County, Texas","19853","*****","12111","441","1466","177","194","177","98","132","0","23","3839","616","2145","514","1666","461","479","225",
"0500000US48125","Dickens County, Texas","1641","182","1282","160","24","32","19","21","1","2","3","6","222","89","90","48","77","46","13","9",
"0500000US48127","Dimmit County, Texas","8507","*****","2592","659","60","57","99","142","15","27","0","21","848","383","4893","615","4769","628","124","116",
"0500000US48129","Donley County, Texas","3276","*****","2856","86","177","59","12","18","82","55","0","15","60","71","89","54","57","49","32","28",
"0500000US48131","Duval County, Texas","9824","*****","6657","675","69","41","62","91","0","21","0","21","255","259","2781","654","2700","660","81","44",
"0500000US48133","Eastland County, Texas","17846","*****","14719","257","405","77","102","79","67","50","5","9","233","158","2315","288","1811","259","504","132",
"0500000US48135","Ector County, Texas","163206","*****","87032","2843","8298","544","1161","480","2010","337","62","86","31146","2409","33497","2569","29301","2650","4196","778",
"0500000US48137","Edwards County, Texas","1392","201","1191","232","22","38","2","3","0","15","0","15","120","135","57","37","36","31","21","25",
"0500000US48139","Ellis County, Texas","203927","*****","131379","2564","27009","805","1395","491","1583","258","309","162","15289","2009","26963","2209","18330","1909","8633","1236",
"0500000US48141","El Paso County, Texas","866275","*****","339519","6757","28593","1297","7922","1191","10988","614","1558","233","141122","6054","336573","8070","315217","7968","21356","1897",
"0500000US48143","Erath County, Texas","43244","*****","34681","811","610","228","296","143","439","100","112","119","3286","751","3820","681","2685","589","1135","280",
"0500000US48145","Falls County, Texas","17063","*****","9887","378","3453","245","52","53","989","442","0","23","587","179","2095","437","1375","307","720","263",
"0500000US48147","Fannin County, Texas","36525","*****","30109","505","2312","129","146","76","198","90","10","14","1147","400","2603","422","1084","359","1519","224",
"0500000US48149","Fayette County, Texas","24783","*****","19639","510","1490","131","79","82","90","28","4","7","1294","365","2187","438","1756","412","431","149",
"0500000US48151","Fisher County, Texas","3661","*****","2811","119","140","58","12","13","9","18","0","15","155","64","534","123","405","121","129","42",
"0500000US48153","Floyd County, Texas","5294","*****","3686","251","143","59","7","10","9","14","0","21","806","239","643","232","483","223","160","54",
"0500000US48155","Foard County, Texas","1079","172","787","171","3","17","5","8","3","5","0","15","44","40","237","94","29","30","208","90",
"0500000US48157","Fort Bend County, Texas","859721","*****","318338","4588","176568","3141","3248","943","187639","1630","403","162","55288","3601","118237","6609","87550","4809","30687","3765",
"0500000US48159","Franklin County, Texas","10522","*****","8282","93","543","82","29","20","20","31","0","23","332","193","1316","207","1084","187","232","73",
"0500000US48161","Freestone County, Texas","19813","*****","13449","416","2903","172","78","84","41","38","0","23","382","292","2960","533","2496","503","464","174",
"0500000US48163","Frio County, Texas","18019","*****","8391","921","814","277","42","51","391","258","0","23","2786","783","5595","898","5294","922","301","211",
"0500000US48165","Gaines County, Texas","21904","*****","16823","802","541","126","0","28","6","14","0","28","1148","572","3386","782","3279","765","107","101",
"0500000US48167","Galveston County, Texas","354721","*****","228663","2562","43820","1012","1319","378","11842","502","111","83","15570","2092","53396","2986","40309","2725","13087","1328",
"0500000US48169","Garza County, Texas","5435","188","3320","509","568","237","38","42","14","20","0","21","558","319","937","386","812","359","125","82",
"0500000US48171","Gillespie County, Texas","27202","*****","23081","593","123","78","151","167","91","58","77","105","1280","487","2399","575","1867","550","532","187",
"0500000US48173","Glasscock County, Texas","1070","141","729","132","0","15","0","15","0","15","0","15","35","37","306","164","298","165","8","14",
"0500000US48175","Goliad County, Texas","7096","*****","5339","272","361","105","30","31","1","3","0","21","210","102","1155","246","1038","260","117","71",
"0500000US48177","Gonzales County, Texas","19764","*****","12826","646","1242","171","24","28","124","100","97","148","1563","548","3888","636","3608","641","280","106",
"0500000US48179","Gray County, Texas","21131","*****","16471","494","976","116","263","110","233","70","36","55","1786","490","1366","346","745","293","621","201",
"0500000US48181","Grayson County, Texas","139988","*****","110428","1205","7550","494","802","209","1808","263","105","66","4660","973","14635","1167","8210","1030","6425","742",
"0500000US48183","Gregg County, Texas","124860","*****","76025","1182","24429","788","296","129","1657","204","38","51","2706","652","19709","1673","15020","1393","4689","909",
"0500000US48185","Grimes County, Texas","30385","*****","19302","684","3552","389","161","106","124","50","21","33","2696","651","4529","688","3086","569","1443","410",
"0500000US48187","Guadalupe County, Texas","178368","*****","108064","2414","14206","824","696","281","3081","405","107","137","13396","1834","38818","2498","30232","2249","8586","1123",
"0500000US48189","Hale County, Texas","32247","*****","20276","1191","1316","194","555","345","203","16","17","25","4099","790","5781","1009","4891","905","890","368",
"0500000US48191","Hall County, Texas","2827","*****","1773","133","140","37","29","22","12","15","0","15","411","160","462","126","270","116","192","65",
"0500000US48193","Hamilton County, Texas","8320","*****","7225","149","158","33","23","28","5","8","3","9","122","78","784","159","682","156","102","47",
"0500000US48195","Hansford County, Texas","5182","*****","3687","286","11","37","48","31","6","8","0","21","245","162","1185","306","1057","307","128","68",
"0500000US48197","Hardeman County, Texas","3529","*****","2746","182","121","99","16","15","44","13","0","15","147","103","455","166","216","113","239","128",
"0500000US48199","Hardin County, Texas","57126","*****","48845","491","3483","241","104","103","277","141","8","13","818","334","3591","528","2105","416","1486","322",
"0500000US48201","Harris County, Texas","4758579","*****","1910341","11727","909089","4950","40420","3362","343379","2802","3898","1002","621788","12747","929664","13806","786257","13199","143407","6150",
"0500000US48203","Harrison County, Texas","69584","*****","45279","953","14214","395","435","248","425","128","2","5","3435","935","5794","1039","3798","946","1996","465",
"0500000US48205","Hartley County, Texas","5307","*****","3641","263","355","179","42","44","16","19","12","20","210","166","1031","315","882","284","149","104",
"0500000US48207","Haskell County, Texas","5390","*****","4222","159","328","37","4","6","9","13","0","21","404","201","423","148","265","122","158","68",
"0500000US48209","Hays County, Texas","256429","*****","170650","3469","10507","643","1843","661","4947","376","302","183","15907","1825","52273","3297","43494","2917","8779","1343",
"0500000US48211","Hemphill County, Texas","3311","*****","2473","215","69","75","14","19","0","15","0","15","412","196","343","152","254","145","89","71",
"0500000US48213","Henderson County, Texas","83658","*****","67374","902","4430","355","312","119","591","111","87","77","1706","415","9158","953","6573","952","2585","373",
"0500000US48215","Hidalgo County, Texas","880921","*****","348336","9084","6070","655","3170","754","8981","431","195","28","95062","4926","419107","10162","413276","9982","5831","974",
"0500000US48217","Hill County, Texas","36664","*****","28634","522","2255","190","220","106","279","82","0","31","2948","444","2328","309","1281","266","1047","192",
"0500000US48219","Hockley County, Texas","21455","*****","13547","607","769","217","82","41","49","54","0","28","1568","372","5440","554","4935","515","505","153",
"0500000US48221","Hood County, Texas","64198","*****","55175","808","694","200","234","99","474","134","27","29","1741","735","5853","902","4391","865","1462","308",
"0500000US48223","Hopkins County, Texas","37351","*****","30031","575","2641","160","150","71","338","31","41","34","1520","467","2630","507","1848","496","782","216",
"0500000US48225","Houston County, Texas","22042","*****","13899","332","4864","239","153","123","152","48","5","10","875","232","2094","382","1238","284","856","233",
"0500000US48227","Howard County, Texas","33127","*****","23000","914","1862","234","131","52","384","81","33","56","2496","677","5221","832","4348","794","873","208",
"0500000US48229","Hudspeth County, Texas","3331","*****","1219","125","25","32","38","39","0","15","0","15","300","278","1749","314","1624","315","125","87",
"0500000US48231","Hunt County, Texas","104917","*****","76798","1089","8392","515","941","333","1123","203","12","22","7733","1191","9918","1303","6427","1213","3491","512",
"0500000US48233","Hutchinson County, Texas","20413","*****","15112","464","492","154","367","147","137","41","42","67","1128","426","3135","633","2303","601","832","303",
"0500000US48235","Irion County, Texas","1432","183","993","177","0","15","4","7","0","15","0","15","347","81","88","66","76","63","12","18",
"0500000US48237","Jack County, Texas","8623","*****","7511","202","305","98","2","4","52","66","0","21","237","171","516","154","285","118","231","97",
"0500000US48239","Jackson County, Texas","15081","*****","10940","546","894","233","15","15","313","236","0","23","1128","447","1791","505","1626","492","165","54",
"0500000US48241","Jasper County, Texas","32807","*****","24577","320","5061","295","2","4","158","80","8","17","991","398","2010","513","1125","378","885","317",
"0500000US48243","Jeff Davis County, Texas","1740","384","1254","272","11","21","0","15","0","15","0","15","59","79","416","343","361","333","55","48",
"0500000US48245","Jefferson County, Texas","253939","*****","111975","1413","84147","939","1037","374","9552","301","150","52","16852","1888","30226","1944","24481","1765","5745","1070",
"0500000US48247","Jim Hogg County, Texas","4797","*****","2661","552","23","33","0","15","46","43","0","15","150","109","1917","570","1698","538","219","170",
"0500000US48249","Jim Wells County, Texas","38863","*****","30485","1137","313","154","188","158","190","39","77","103","1693","574","5917","913","5626","895","291","91",
"0500000US48251","Johnson County, Texas","188820","*****","143407","2027","9216","431","942","312","2109","381","188","249","9745","1458","23213","1775","17128","1838","6085","813",
"0500000US48253","Jones County, Texas","19968","*****","13119","468","2100","200","117","69","92","50","0","23","1819","407","2721","458","1829","366","892","241",
"0500000US48255","Karnes County, Texas","14819","*****","8743","770","1074","214","57","50","243","211","8","11","1154","370","3540","702","2913","680","627","213",
"0500000US48257","Kaufman County, Texas","160718","*****","96408","1735","27068","793","870","529","2724","287","17","34","8944","1358","24687","2025","19006","1761","5681","1160",
"0500000US48259","Kendall County, Texas","46971","*****","36524","755","415","268","63","44","484","238","32","55","2829","728","6624","947","4962","742","1662","524",
"0500000US48261","Kenedy County, Texas","52","37","10","9","0","15","1","2","1","3","0","15","0","15","40","35","38","35","2","4",
"0500000US48263","Kent County, Texas","727","113","635","118","6","15","0","15","0","15","0","15","18","27","68","44","26","20","42","34",
"0500000US48265","Kerr County, Texas","53166","*****","41107","737","850","160","279","165","501","99","0","35","3395","670","7034","731","5707","812","1327","317",
"0500000US48267","Kimble County, Texas","4355","*****","3440","180","98","59","16","24","0","15","0","15","179","107","622","181","558","183","64","44",
"0500000US48269","King County, Texas","189","70","153","62","0","15","0","15","0","15","0","15","2","3","34","31","21","22","13","22",
"0500000US48271","Kinney County, Texas","3140","*****","2259","291","3","5","92","87","0","15","0","15","229","188","557","261","532","263","25","36",
"0500000US48273","Kleberg County, Texas","30629","*****","16355","1174","1051","134","318","151","399","152","0","31","1592","439","10914","1246","10291","1269","623","227",
"0500000US48275","Knox County, Texas","3322","*****","2375","113","132","60","7","7","58","64","0","15","224","76","526","144","402","132","124","57",
"0500000US48277","Lamar County, Texas","50421","*****","38898","478","6254","370","389","157","453","93","117","164","889","330","3421","626","1318","466","2103","437",
"0500000US48279","Lamb County, Texas","12919","*****","9208","486","393","141","48","53","121","94","36","54","603","331","2510","472","2142","469","368","124",
"0500000US48281","Lampasas County, Texas","22267","*****","17206","356","904","195","141","90","277","97","5","10","705","221","3029","446","2027","405","1002","239",
"0500000US48283","La Salle County, Texas","6946","37","2966","651","240","142","60","91","6","14","0","21","1123","467","2551","585","2526","574","25","39",
"0500000US48285","Lavaca County, Texas","20479","*****","15491","337","817","123","10","12","104","29","0","28","2146","369","1911","297","1214","312","697","159",
"0500000US48287","Lee County, Texas","17758","*****","13194","664","1841","140","342","203","12","14","0","23","555","403","1814","549","1448","523","366","179",
"0500000US48289","Leon County, Texas","16067","*****","12852","333","1172","64","107","104","32","32","0","23","900","244","1004","287","758","267","246","59",
"0500000US48291","Liberty County, Texas","97993","*****","61723","1593","7907","493","847","724","522","111","17","29","13943","2180","13034","1745","11157","1754","1877","488",
"0500000US48293","Limestone County, Texas","22185","*****","13546","433","3809","81","39","37","201","50","0","28","458","193","4132","470","3813","460","319","105",
"0500000US48295","Lipscomb County, Texas","2964","*****","2079","150","12","14","11","14","0","15","14","18","468","120","380","111","216","95","164","54",
"0500000US48297","Live Oak County, Texas","11444","*****","8817","330","269","82","18","28","57","60","56","86","380","155","1847","374","1196","328","651","128",
"0500000US48299","Llano County, Texas","22011","*****","19333","306","231","141","38","29","125","46","0","28","523","342","1761","378","1228","342","533","216",
"0500000US48301","Loving County, Texas","54","34","49","32","0","15","0","15","5","7","0","15","0","15","0","15","0","15","0","15",
"0500000US48303","Lubbock County, Texas","314633","*****","210030","2437","23187","955","1890","465","7492","377","333","215","22772","2157","48929","2968","39827","2674","9102","1155",
"0500000US48305","Lynn County, Texas","5667","*****","3664","159","90","51","64","55","27","26","8","13","469","157","1345","204","1241","206","104","44",
"0500000US48307","McCulloch County, Texas","7565","*****","5662","296","58","34","59","44","35","46","0","21","281","149","1470","297","1105","350","365","179",
"0500000US48309","McLennan County, Texas","263608","*****","167794","2080","37077","835","1366","471","4233","343","130","124","9759","1065","43249","2383","35360","2285","7889","984",
"0500000US48311","McMullen County, Texas","623","201","384","149","0","15","4","6","0","15","0","15","35","36","200","115","184","118","16","24",
"0500000US48313","Madison County, Texas","13574","*****","8442","412","2129","242","48","42","113","60","6","12","973","379","1863","592","1224","506","639","244",
"0500000US48315","Marion County, Texas","9631","*****","6881","119","2085","90","83","52","37","40","18","28","120","95","407","147","247","119","160","110",
