"GEO_ID","NAME","B03003_001E","B03003_001M","B03003_002E","B03003_002M","B03003_003E","B03003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino","Margin of Error!!Total:!!Not Hispanic or Latino","Estimate!!Total:!!Hispanic or Latino","Margin of Error!!Total:!!Hispanic or Latino",
"0500000US48335","Mitchell County, Texas","8989","*****","5508","*****","3481","*****",
"0500000US48337","Montague County, Texas","20599","*****","18136","*****","2463","*****",
"0500000US48339","Montgomery County, Texas","654722","*****","477141","*****","177581","*****",
"0500000US48341","Moore County, Texas","21234","*****","8491","*****","12743","*****",
"0500000US48343","Morris County, Texas","12014","*****","10726","*****","1288","*****",
"0500000US48345","Motley County, Texas","1267","155","1165","159","102","61",
"0500000US48347","Nacogdoches County, Texas","64897","*****","51072","*****","13825","*****",
"0500000US48349","Navarro County, Texas","53735","*****","36939","*****","16796","*****",
"0500000US48351","Newton County, Texas","12193","*****","11778","*****","415","*****",
"0500000US48353","Nolan County, Texas","14565","*****","9169","*****","5396","*****",
"0500000US48355","Nueces County, Texas","352829","*****","133691","*****","219138","*****",
"0500000US48357","Ochiltree County, Texas","9852","*****","4368","*****","5484","*****",
"0500000US48359","Oldham County, Texas","2097","218","1584","169","513","173",
"0500000US48361","Orange County, Texas","84993","*****","77230","*****","7763","*****",
"0500000US48363","Palo Pinto County, Texas","28920","*****","23074","*****","5846","*****",
"0500000US48365","Panola County, Texas","22624","*****","20358","*****","2266","*****",
"0500000US48367","Parker County, Texas","158079","*****","135811","*****","22268","*****",
"0500000US48369","Parmer County, Texas","9752","*****","3306","*****","6446","*****",
"0500000US48371","Pecos County, Texas","14983","*****","4317","*****","10666","*****",
"0500000US48373","Polk County, Texas","51780","*****","43981","*****","7799","*****",
"0500000US48375","Potter County, Texas","116634","*****","71416","*****","45218","*****",
"0500000US48377","Presidio County, Texas","6043","*****","1421","138","4622","138",
"0500000US48379","Rains County, Texas","12505","*****","11277","*****","1228","*****",
"0500000US48381","Randall County, Texas","143791","*****","109664","*****","34127","*****",
"0500000US48383","Reagan County, Texas","3259","*****","1073","171","2186","171",
"0500000US48385","Real County, Texas","2821","*****","2157","213","664","213",
"0500000US48387","Red River County, Texas","11621","*****","10795","*****","826","*****",
"0500000US48389","Reeves County, Texas","13219","*****","2013","*****","11206","*****",
"0500000US48391","Refugio County, Texas","6693","*****","3339","*****","3354","*****",
"0500000US48393","Roberts County, Texas","785","95","702","92","83","46",
"0500000US48395","Robertson County, Texas","16973","*****","13261","*****","3712","*****",
"0500000US48397","Rockwall County, Texas","116931","*****","93350","*****","23581","*****",
"0500000US48399","Runnels County, Texas","9880","*****","6478","*****","3402","*****",
"0500000US48401","Rusk County, Texas","52613","*****","42774","*****","9839","*****",
"0500000US48403","Sabine County, Texas","9998","*****","9581","*****","417","*****",
"0500000US48405","San Augustine County, Texas","7889","*****","7246","*****","643","*****",
"0500000US48407","San Jacinto County, Texas","27983","*****","22854","*****","5129","*****",
"0500000US48409","San Patricio County, Texas","69519","*****","30507","*****","39012","*****",
"0500000US48411","San Saba County, Texas","5802","*****","4049","*****","1753","*****",
"0500000US48413","Schleicher County, Texas","2426","*****","1144","*****","1282","*****",
"0500000US48415","Scurry County, Texas","16633","*****","9544","*****","7089","*****",
"0500000US48417","Shackelford County, Texas","3169","*****","2768","*****","401","*****",
"0500000US48419","Shelby County, Texas","24108","*****","19372","*****","4736","*****",
"0500000US48421","Sherman County, Texas","2434","218","1285","172","1149","172",
"0500000US48423","Smith County, Texas","238014","*****","189002","*****","49012","*****",
"0500000US48425","Somervell County, Texas","9510","*****","7791","*****","1719","*****",
"0500000US48427","Starr County, Texas","65809","*****","1773","*****","64036","*****",
"0500000US48429","Stephens County, Texas","9278","*****","6970","*****","2308","*****",
"0500000US48431","Sterling County, Texas","1389","172","942","174","447","144",
"0500000US48433","Stonewall County, Texas","1244","113","961","118","283","112",
"0500000US48435","Sutton County, Texas","3306","*****","1144","260","2162","260",
"0500000US48437","Swisher County, Texas","6981","*****","3787","*****","3194","*****",
"0500000US48439","Tarrant County, Texas","2135743","*****","1498149","*****","637594","*****",
"0500000US48441","Taylor County, Texas","144259","*****","108550","*****","35709","*****",
"0500000US48443","Terrell County, Texas","851","224","487","170","364","143",
"0500000US48445","Terry County, Texas","11699","*****","5125","*****","6574","*****",
"0500000US48447","Throckmorton County, Texas","1589","183","1465","184","124","53",
"0500000US48449","Titus County, Texas","31284","*****","17397","*****","13887","*****",
"0500000US48451","Tom Green County, Texas","119398","*****","71521","*****","47877","*****",
"0500000US48453","Travis County, Texas","1307625","*****","882520","*****","425105","*****",
"0500000US48455","Trinity County, Texas","13850","*****","12370","*****","1480","*****",
"0500000US48457","Tyler County, Texas","20084","*****","18470","*****","1614","*****",
"0500000US48459","Upshur County, Texas","41864","*****","37645","*****","4219","*****",
"0500000US48461","Upton County, Texas","3227","*****","1415","171","1812","171",
"0500000US48463","Uvalde County, Texas","24810","*****","7262","*****","17548","*****",
"0500000US48465","Val Verde County, Texas","47647","*****","9067","*****","38580","*****",
"0500000US48467","Van Zandt County, Texas","61323","*****","53488","*****","7835","*****",
"0500000US48469","Victoria County, Texas","91281","*****","47849","*****","43432","*****",
"0500000US48471","Walker County, Texas","78292","*****","61361","*****","16931","*****",
"0500000US48473","Waller County, Texas","59455","*****","39862","*****","19593","*****",
"0500000US48475","Ward County, Texas","11255","*****","5017","*****","6238","*****",
"0500000US48477","Washington County, Texas","36156","*****","29599","*****","6557","*****",
"0500000US48479","Webb County, Texas","267731","*****","13112","*****","254619","*****",
"0500000US48481","Wharton County, Texas","41651","*****","24357","*****","17294","*****",
"0500000US48483","Wheeler County, Texas","4902","*****","3678","*****","1224","*****",
"0500000US48485","Wichita County, Texas","129842","*****","103433","*****","26409","*****",
"0500000US48487","Wilbarger County, Texas","12712","*****","8914","*****","3798","*****",
"0500000US48489","Willacy County, Texas","20218","*****","2595","*****","17623","*****",
"0500000US48491","Williamson County, Texas","643889","*****","485909","*****","157980","*****",
"0500000US48493","Wilson County, Texas","51501","*****","31147","*****","20354","*****",
"0500000US48495","Winkler County, Texas","7540","*****","2880","*****","4660","*****",
"0500000US48497","Wise County, Texas","72359","*****","57481","*****","14878","*****",
"0500000US48499","Wood County, Texas","46094","*****","40941","*****","5153","*****",
"0500000US48501","Yoakum County, Texas","7589","*****","2639","*****","4950","*****",
"0500000US48503","Young County, Texas","17963","*****","14342","*****","3621","*****",
"0500000US48505","Zapata County, Texas","13855","*****","841","*****","13014","*****",
"0500000US48507","Zavala County, Texas","9532","*****","701","*****","8831","*****",
"0500000US49001","Beaver County, Utah","7172","*****","6115","*****","1057","*****",
"0500000US49003","Box Elder County, Utah","59725","*****","53796","*****","5929","*****",
"0500000US49005","Cache County, Utah","137031","*****","121225","*****","15806","*****",
"0500000US49007","Carbon County, Utah","20446","*****","17745","*****","2701","*****",
"0500000US49009","Daggett County, Utah","747","131","725","132","22","8",
"0500000US49011","Davis County, Utah","366742","*****","325459","*****","41283","*****",
"0500000US49013","Duchesne County, Utah","19932","*****","18516","*****","1416","*****",
"0500000US49015","Emery County, Utah","9968","*****","9238","*****","730","*****",
"0500000US49017","Garfield County, Utah","5170","*****","4809","*****","361","*****",
"0500000US49019","Grand County, Utah","9697","*****","8485","*****","1212","*****",
"0500000US49021","Iron County, Utah","60201","*****","54131","*****","6070","*****",
"0500000US49023","Juab County, Utah","12273","*****","11632","*****","641","*****",
"0500000US49025","Kane County, Utah","7996","*****","7612","*****","384","*****",
"0500000US49027","Millard County, Utah","13179","*****","11424","*****","1755","*****",
"0500000US49029","Morgan County, Utah","12585","*****","12222","*****","363","*****",
"0500000US49031","Piute County, Utah","1705","131","1630","148","75","57",
"0500000US49033","Rich County, Utah","2588","*****","2408","57","180","57",
"0500000US49035","Salt Lake County, Utah","1184689","*****","948035","*****","236654","*****",
"0500000US49037","San Juan County, Utah","14466","*****","13662","*****","804","*****",
"0500000US49039","Sanpete County, Utah","29209","*****","26152","*****","3057","*****",
"0500000US49041","Sevier County, Utah","21854","*****","20715","*****","1139","*****",
"0500000US49043","Summit County, Utah","42709","*****","37947","*****","4762","*****",
"0500000US49045","Tooele County, Utah","76648","*****","65726","*****","10922","*****",
"0500000US49047","Uintah County, Utah","36458","*****","33389","*****","3069","*****",
"0500000US49049","Utah County, Utah","683622","*****","588895","*****","94727","*****",
"0500000US49051","Wasatch County, Utah","35808","*****","30662","*****","5146","*****",
"0500000US49053","Washington County, Utah","189827","*****","167531","*****","22296","*****",
"0500000US49055","Wayne County, Utah","2557","*****","2459","88","98","88",
"0500000US49057","Weber County, Utah","266183","*****","215829","*****","50354","*****",
"0500000US50001","Addison County, Vermont","37497","*****","36313","*****","1184","*****",
"0500000US50003","Bennington County, Vermont","37312","*****","36289","*****","1023","*****",
"0500000US50005","Caledonia County, Vermont","30425","*****","29782","*****","643","*****",
"0500000US50007","Chittenden County, Vermont","168831","*****","164058","*****","4773","*****",
"0500000US50009","Essex County, Vermont","5972","*****","5883","*****","89","*****",
"0500000US50011","Franklin County, Vermont","50379","*****","49406","*****","973","*****",
"0500000US50013","Grand Isle County, Vermont","7393","*****","7238","*****","155","*****",
"0500000US50015","Lamoille County, Vermont","26036","*****","25394","*****","642","*****",
"0500000US50017","Orange County, Vermont","29594","*****","29088","*****","506","*****",
"0500000US50019","Orleans County, Vermont","27492","*****","26992","*****","500","*****",
"0500000US50021","Rutland County, Vermont","60484","*****","59205","*****","1279","*****",
"0500000US50023","Washington County, Vermont","59958","*****","58344","*****","1614","*****",
"0500000US50025","Windham County, Vermont","45913","*****","44530","*****","1383","*****",
"0500000US50027","Windsor County, Vermont","57968","*****","56674","*****","1294","*****",
"0500000US51001","Accomack County, Virginia","33326","*****","29798","*****","3528","*****",
"0500000US51003","Albemarle County, Virginia","113683","*****","105335","*****","8348","*****",
"0500000US51005","Alleghany County, Virginia","14962","*****","14737","*****","225","*****",
"0500000US51007","Amelia County, Virginia","13342","*****","13090","227","252","227",
"0500000US51009","Amherst County, Virginia","31385","*****","30495","*****","890","*****",
"0500000US51011","Appomattox County, Virginia","16424","*****","16056","*****","368","*****",
"0500000US51013","Arlington County, Virginia","235463","*****","198409","*****","37054","*****",
"0500000US51015","Augusta County, Virginia","77713","*****","74782","*****","2931","*****",
"0500000US51017","Bath County, Virginia","4123","*****","3970","112","153","112",
"0500000US51019","Bedford County, Virginia","80254","*****","78080","*****","2174","*****",
"0500000US51021","Bland County, Virginia","6211","*****","6170","35","41","35",
"0500000US51023","Botetourt County, Virginia","33875","*****","33072","*****","803","*****",
"0500000US51025","Brunswick County, Virginia","15868","*****","15434","*****","434","*****",
"0500000US51027","Buchanan County, Virginia","19857","*****","19655","*****","202","*****",
"0500000US51029","Buckingham County, Virginia","16914","*****","16480","*****","434","*****",
"0500000US51031","Campbell County, Virginia","55398","*****","53536","*****","1862","*****",
"0500000US51033","Caroline County, Virginia","31541","*****","29321","*****","2220","*****",
"0500000US51035","Carroll County, Virginia","29158","*****","28030","*****","1128","*****",
"0500000US51036","Charles City County, Virginia","6686","*****","6553","*****","133","*****",
"0500000US51037","Charlotte County, Virginia","11475","*****","11193","*****","282","*****",
"0500000US51041","Chesterfield County, Virginia","371610","*****","329210","*****","42400","*****",
"0500000US51043","Clarke County, Virginia","15060","*****","13997","*****","1063","*****",
"0500000US51045","Craig County, Virginia","4881","*****","4843","45","38","45",
"0500000US51047","Culpeper County, Virginia","53563","*****","45651","*****","7912","*****",
"0500000US51049","Cumberland County, Virginia","9745","*****","9573","146","172","146",
"0500000US51051","Dickenson County, Virginia","13920","*****","13819","*****","101","*****",
"0500000US51053","Dinwiddie County, Virginia","28083","*****","26913","*****","1170","*****",
"0500000US51057","Essex County, Virginia","10604","*****","10143","*****","461","*****",
"0500000US51059","Fairfax County, Virginia","1144474","*****","945321","*****","199153","*****",
"0500000US51061","Fauquier County, Virginia","73935","*****","65311","*****","8624","*****",
"0500000US51063","Floyd County, Virginia","15560","*****","15089","*****","471","*****",
"0500000US51065","Fluvanna County, Virginia","27764","*****","26552","*****","1212","*****",
"0500000US51067","Franklin County, Virginia","54958","*****","52976","*****","1982","*****",
"0500000US51069","Frederick County, Virginia","93355","*****","82403","*****","10952","*****",
"0500000US51071","Giles County, Virginia","16610","*****","16330","*****","280","*****",
"0500000US51073","Gloucester County, Virginia","39228","*****","37642","*****","1586","*****",
"0500000US51075","Goochland County, Virginia","25613","*****","24679","*****","934","*****",
"0500000US51077","Grayson County, Virginia","15323","*****","14701","*****","622","*****",
"0500000US51079","Greene County, Virginia","20850","*****","19401","*****","1449","*****",
"0500000US51081","Greensville County, Virginia","11304","*****","10727","239","577","239",
"0500000US51083","Halifax County, Virginia","33811","*****","32971","*****","840","*****",
"0500000US51085","Hanover County, Virginia","111652","*****","107449","*****","4203","*****",
"0500000US51087","Henrico County, Virginia","334434","*****","312060","*****","22374","*****",
"0500000US51089","Henry County, Virginia","50365","*****","46998","*****","3367","*****",
"0500000US51091","Highland County, Virginia","2265","*****","2265","1","0","13",
"0500000US51093","Isle of Wight County, Virginia","39444","*****","37925","*****","1519","*****",
"0500000US51095","James City County, Virginia","80046","*****","74515","*****","5531","*****",
"0500000US51097","King and Queen County, Virginia","6676","*****","6468","*****","208","*****",
"0500000US51099","King George County, Virginia","27468","*****","25657","*****","1811","*****",
"0500000US51101","King William County, Virginia","18232","*****","17667","*****","565","*****",
"0500000US51103","Lancaster County, Virginia","10876","*****","10704","*****","172","*****",
"0500000US51105","Lee County, Virginia","22042","*****","21535","*****","507","*****",
"0500000US51107","Loudoun County, Virginia","427082","*****","366616","*****","60466","*****",
"0500000US51109","Louisa County, Virginia","39012","*****","37492","*****","1520","*****",
"0500000US51111","Lunenburg County, Virginia","11990","*****","11301","*****","689","*****",
"0500000US51113","Madison County, Virginia","13931","*****","13441","*****","490","*****",
"0500000US51115","Mathews County, Virginia","8517","*****","8298","*****","219","*****",
"0500000US51117","Mecklenburg County, Virginia","30431","*****","29519","*****","912","*****",
"0500000US51119","Middlesex County, Virginia","10774","*****","10457","*****","317","*****",
"0500000US51121","Montgomery County, Virginia","99159","*****","94647","*****","4512","*****",
"0500000US51125","Nelson County, Virginia","14777","*****","14085","*****","692","*****",
"0500000US51127","New Kent County, Virginia","24139","*****","23277","*****","862","*****",
"0500000US51131","Northampton County, Virginia","12115","*****","11000","*****","1115","*****",
"0500000US51133","Northumberland County, Virginia","12085","*****","11682","*****","403","*****",
"0500000US51135","Nottoway County, Virginia","15597","*****","14852","*****","745","*****",
"0500000US51137","Orange County, Virginia","37208","*****","34770","*****","2438","*****",
"0500000US51139","Page County, Virginia","23750","*****","23187","*****","563","*****",
"0500000US51141","Patrick County, Virginia","17606","*****","17011","*****","595","*****",
"0500000US51143","Pittsylvania County, Virginia","60148","*****","58344","*****","1804","*****",
"0500000US51145","Powhatan County, Virginia","31074","*****","30203","*****","871","*****",
"0500000US51147","Prince Edward County, Virginia","21932","*****","20882","*****","1050","*****",
"0500000US51149","Prince George County, Virginia","42873","*****","38545","*****","4328","*****",
"0500000US51153","Prince William County, Virginia","484625","*****","360267","*****","124358","*****",
"0500000US51155","Pulaski County, Virginia","33771","*****","33046","*****","725","*****",
"0500000US51157","Rappahannock County, Virginia","7409","*****","7073","*****","336","*****",
"0500000US51159","Richmond County, Virginia","9047","*****","8392","*****","655","*****",
"0500000US51161","Roanoke County, Virginia","96793","*****","93102","*****","3691","*****",
"0500000US51163","Rockbridge County, Virginia","22578","*****","22066","*****","512","*****",
"0500000US51165","Rockingham County, Virginia","84739","*****","77238","*****","7501","*****",
"0500000US51167","Russell County, Virginia","25635","*****","25468","*****","167","*****",
"0500000US51169","Scott County, Virginia","21504","*****","21198","*****","306","*****",
"0500000US51171","Shenandoah County, Virginia","44630","*****","40711","*****","3919","*****",
"0500000US51173","Smyth County, Virginia","29585","*****","28980","*****","605","*****",
"0500000US51175","Southampton County, Virginia","17988","*****","17574","*****","414","*****",
"0500000US51177","Spotsylvania County, Virginia","143876","*****","125625","*****","18251","*****",
"0500000US51179","Stafford County, Virginia","160520","*****","135004","*****","25516","*****",
"0500000US51181","Surry County, Virginia","6552","*****","6361","*****","191","*****",
"0500000US51183","Sussex County, Virginia","10793","*****","10628","56","165","56",
"0500000US51185","Tazewell County, Virginia","39933","*****","39415","*****","518","*****",
"0500000US51187","Warren County, Virginia","41104","*****","38345","*****","2759","*****",
"0500000US51191","Washington County, Virginia","53913","*****","52964","*****","949","*****",
"0500000US51193","Westmoreland County, Virginia","18683","*****","17522","*****","1161","*****",
"0500000US51195","Wise County, Virginia","35727","*****","35242","*****","485","*****",
"0500000US51197","Wythe County, Virginia","28219","*****","27798","*****","421","*****",
"0500000US51199","York County, Virginia","70590","*****","65250","*****","5340","*****",
"0500000US51510","Alexandria city, Virginia","156788","*****","128248","*****","28540","*****",
"0500000US51520","Bristol city, Virginia","17024","*****","16566","*****","458","*****",
"0500000US51530","Buena Vista city, Virginia","6612","*****","6549","77","63","77",
"0500000US51540","Charlottesville city, Virginia","45863","*****","42760","*****","3103","*****",
"0500000US51550","Chesapeake city, Virginia","251153","*****","232555","*****","18598","*****",
"0500000US51570","Colonial Heights city, Virginia","18210","*****","16818","*****","1392","*****",
"0500000US51580","Covington city, Virginia","5671","*****","5487","*****","184","*****",
"0500000US51590","Danville city, Virginia","42239","*****","40034","*****","2205","*****",
"0500000US51595","Emporia city, Virginia","5633","*****","5160","211","473","211",
"0500000US51600","Fairfax city, Virginia","24478","*****","19995","*****","4483","*****",
"0500000US51610","Falls Church city, Virginia","14593","*****","13038","*****","1555","*****",
"0500000US51620","Franklin city, Virginia","8212","*****","7953","195","259","195",
"0500000US51630","Fredericksburg city, Virginia","28383","*****","24875","*****","3508","*****",
"0500000US51640","Galax city, Virginia","6698","*****","5641","214","1057","214",
"0500000US51650","Hampton city, Virginia","137334","*****","128250","*****","9084","*****",
"0500000US51660","Harrisonburg city, Virginia","51492","*****","39602","*****","11890","*****",
"0500000US51670","Hopewell city, Virginia","22944","*****","20973","*****","1971","*****",
"0500000US51678","Lexington city, Virginia","7420","*****","7058","191","362","191",
"0500000US51680","Lynchburg city, Virginia","79255","*****","75335","*****","3920","*****",
"0500000US51683","Manassas city, Virginia","42674","*****","24318","*****","18356","*****",
"0500000US51685","Manassas Park city, Virginia","16923","*****","9152","*****","7771","*****",
"0500000US51690","Martinsville city, Virginia","13584","*****","12493","*****","1091","*****",
"0500000US51700","Newport News city, Virginia","184774","*****","165300","*****","19474","*****",
"0500000US51710","Norfolk city, Virginia","235037","*****","211841","*****","23196","*****",
"0500000US51720","Norton city, Virginia","3620","*****","3620","13","0","13",
"0500000US51730","Petersburg city, Virginia","33365","*****","31352","*****","2013","*****",
"0500000US51735","Poquoson city, Virginia","12556","*****","12066","*****","490","*****",
"0500000US51740","Portsmouth city, Virginia","97299","*****","92357","*****","4942","*****",
"0500000US51750","Radford city, Virginia","16505","*****","15798","*****","707","*****",
"0500000US51760","Richmond city, Virginia","227595","*****","204156","*****","23439","*****",
"0500000US51770","Roanoke city, Virginia","98677","*****","90218","*****","8459","*****",
"0500000US51775","Salem city, Virginia","25477","*****","24338","*****","1139","*****",
"0500000US51790","Staunton city, Virginia","25765","*****","24624","*****","1141","*****",
"0500000US51800","Suffolk city, Virginia","96638","*****","91858","*****","4780","*****",
"0500000US51810","Virginia Beach city, Virginia","457066","*****","416212","*****","40854","*****",
"0500000US51820","Waynesboro city, Virginia","22574","*****","20503","*****","2071","*****",
"0500000US51830","Williamsburg city, Virginia","15564","*****","14317","*****","1247","*****",
"0500000US51840","Winchester city, Virginia","27981","*****","22370","*****","5611","*****",
"0500000US53001","Adams County, Washington","20690","*****","7435","*****","13255","*****",
"0500000US53003","Asotin County, Washington","22424","*****","21428","*****","996","*****",
"0500000US53005","Benton County, Washington","210224","*****","158113","*****","52111","*****",
"0500000US53007","Chelan County, Washington","79518","*****","56914","*****","22604","*****",
"0500000US53009","Clallam County, Washington","77593","*****","72498","*****","5095","*****",
"0500000US53011","Clark County, Washington","510516","*****","449330","*****","61186","*****",
"0500000US53013","Columbia County, Washington","3996","*****","3669","*****","327","*****",
"0500000US53015","Cowlitz County, Washington","111539","*****","100172","*****","11367","*****",
"0500000US53017","Douglas County, Washington","43733","*****","28571","*****","15162","*****",
"0500000US53019","Ferry County, Washington","7326","*****","7086","*****","240","*****",
"0500000US53021","Franklin County, Washington","97676","*****","44191","*****","53485","*****",
"0500000US53023","Garfield County, Washington","2326","*****","2243","74","83","74",
"0500000US53025","Grant County, Washington","100428","*****","56916","*****","43512","*****",
"0500000US53027","Grays Harbor County, Washington","76397","*****","68135","*****","8262","*****",
"0500000US53029","Island County, Washington","86747","*****","79363","*****","7384","*****",
"0500000US53031","Jefferson County, Washington","33313","*****","31898","*****","1415","*****",
"0500000US53033","King County, Washington","2262713","*****","2017393","*****","245320","*****",
"0500000US53035","Kitsap County, Washington","276581","*****","251563","*****","25018","*****",
"0500000US53037","Kittitas County, Washington","44736","*****","40110","*****","4626","*****",
"0500000US53039","Klickitat County, Washington","23082","*****","20101","*****","2981","*****",
"0500000US53041","Lewis County, Washington","83925","*****","74517","*****","9408","*****",
"0500000US53043","Lincoln County, Washington","11271","*****","10824","*****","447","*****",
"0500000US53045","Mason County, Washington","66968","*****","58840","*****","8128","*****",
"0500000US53047","Okanogan County, Washington","42811","*****","34135","*****","8676","*****",
"0500000US53049","Pacific County, Washington","23750","*****","21437","*****","2313","*****",
"0500000US53051","Pend Oreille County, Washington","13811","*****","13290","*****","521","*****",
"0500000US53053","Pierce County, Washington","924106","*****","808512","*****","115594","*****",
"0500000US53055","San Juan County, Washington","18266","*****","16902","*****","1364","*****",
"0500000US53057","Skagit County, Washington","130407","*****","105761","*****","24646","*****",
"0500000US53059","Skamania County, Washington","12276","*****","11469","*****","807","*****",
"0500000US53061","Snohomish County, Washington","834648","*****","735832","*****","98816","*****",
"0500000US53063","Spokane County, Washington","544323","*****","506967","*****","37356","*****",
"0500000US53065","Stevens County, Washington","47470","*****","45566","*****","1904","*****",
"0500000US53067","Thurston County, Washington","296640","*****","266112","*****","30528","*****",
"0500000US53069","Wahkiakum County, Washington","4573","*****","4292","73","281","73",
"0500000US53071","Walla Walla County, Washington","62102","*****","47564","*****","14538","*****",
"0500000US53073","Whatcom County, Washington","228432","*****","204770","*****","23662","*****",
"0500000US53075","Whitman County, Washington","47042","*****","43259","*****","3783","*****",
"0500000US53077","Yakima County, Washington","256605","*****","124197","*****","132408","*****",
"0500000US54001","Barbour County, West Virginia","15454","*****","15270","*****","184","*****",
"0500000US54003","Berkeley County, West Virginia","126165","*****","118546","*****","7619","*****",
"0500000US54005","Boone County, West Virginia","21312","*****","21215","91","97","91",
"0500000US54007","Braxton County, West Virginia","12345","*****","12243","76","102","76",
"0500000US54009","Brooke County, West Virginia","22053","*****","21757","*****","296","*****",
"0500000US54011","Cabell County, West Virginia","93300","*****","91718","*****","1582","*****",
"0500000US54013","Calhoun County, West Virginia","6158","*****","6130","36","28","36",
"0500000US54015","Clay County, West Virginia","7946","*****","7931","25","15","25",
"0500000US54017","Doddridge County, West Virginia","7767","*****","7656","90","111","90",
"0500000US54019","Fayette County, West Virginia","39987","*****","39449","*****","538","*****",
"0500000US54021","Gilmer County, West Virginia","7376","*****","7110","72","266","72",
"0500000US54023","Grant County, West Virginia","10972","*****","10919","56","53","56",
"0500000US54025","Greenbrier County, West Virginia","32688","*****","32089","*****","599","*****",
"0500000US54027","Hampshire County, West Virginia","23340","*****","22958","*****","382","*****",
"0500000US54029","Hancock County, West Virginia","28658","*****","28185","*****","473","*****",
"0500000US54031","Hardy County, West Virginia","14236","*****","13593","*****","643","*****",
"0500000US54033","Harrison County, West Virginia","65407","*****","63994","*****","1413","*****",
"0500000US54035","Jackson County, West Virginia","27753","*****","27490","*****","263","*****",
"0500000US54037","Jefferson County, West Virginia","58546","*****","54184","*****","4362","*****",
"0500000US54039","Kanawha County, West Virginia","178198","*****","175530","*****","2668","*****",
"0500000US54041","Lewis County, West Virginia","16808","*****","16555","187","253","187",
"0500000US54043","Lincoln County, West Virginia","20170","*****","20025","113","145","113",
"0500000US54045","Logan County, West Virginia","31826","*****","31571","*****","255","*****",
"0500000US54047","McDowell County, West Virginia","18413","*****","18056","86","357","86",
"0500000US54049","Marion County, West Virginia","56042","*****","55164","*****","878","*****",
"0500000US54051","Marshall County, West Virginia","30129","*****","29794","*****","335","*****",
"0500000US54053","Mason County, West Virginia","25214","*****","25011","126","203","126",
"0500000US54055","Mercer County, West Virginia","59062","*****","58291","*****","771","*****",
"0500000US54057","Mineral County, West Virginia","26922","*****","26606","*****","316","*****",
"0500000US54059","Mingo County, West Virginia","22979","*****","22868","97","111","97",
"0500000US54061","Monongalia County, West Virginia","106520","*****","103222","*****","3298","*****",
"0500000US54063","Monroe County, West Virginia","12401","*****","12301","*****","100","*****",
"0500000US54065","Morgan County, West Virginia","17327","*****","17043","*****","284","*****",
"0500000US54067","Nicholas County, West Virginia","24446","*****","24316","119","130","119",
"0500000US54069","Ohio County, West Virginia","41904","*****","41240","*****","664","*****",
"0500000US54071","Pendleton County, West Virginia","6111","*****","5996","88","115","88",
"0500000US54073","Pleasants County, West Virginia","7572","*****","7338","66","234","66",
"0500000US54075","Pocahontas County, West Virginia","7855","*****","7787","68","68","68",
"0500000US54077","Preston County, West Virginia","34204","*****","33547","*****","657","*****",
"0500000US54079","Putnam County, West Virginia","57250","*****","56398","*****","852","*****",
"0500000US54081","Raleigh County, West Virginia","73666","*****","72414","*****","1252","*****",
"0500000US54083","Randolph County, West Virginia","27782","*****","27481","*****","301","*****",
"0500000US54085","Ritchie County, West Virginia","8372","*****","8334","40","38","40",
"0500000US54087","Roane County, West Virginia","13921","*****","13757","*****","164","*****",
"0500000US54089","Summers County, West Virginia","11833","*****","11691","57","142","57",
"0500000US54091","Taylor County, West Virginia","16543","*****","16376","*****","167","*****",
"0500000US54093","Tucker County, West Virginia","6698","*****","6668","23","30","23",
"0500000US54095","Tyler County, West Virginia","8181","*****","8098","56","83","56",
"0500000US54097","Upshur County, West Virginia","23758","*****","23425","*****","333","*****",
"0500000US54099","Wayne County, West Virginia","38498","*****","38170","*****","328","*****",
"0500000US54101","Webster County, West Virginia","8253","*****","8221","54","32","54",
"0500000US54103","Wetzel County, West Virginia","14233","*****","13978","138","255","138",
"0500000US54105","Wirt County, West Virginia","5131","*****","5131","18","0","18",
"0500000US54107","Wood County, West Virginia","83829","*****","82641","*****","1188","*****",
"0500000US54109","Wyoming County, West Virginia","20948","*****","20856","81","92","81",
"0500000US55001","Adams County, Wisconsin","20928","*****","20035","*****","893","*****",
"0500000US55003","Ashland County, Wisconsin","16050","*****","15591","*****","459","*****",
"0500000US55005","Barron County, Wisconsin","46741","*****","45342","*****","1399","*****",
"0500000US55007","Bayfield County, Wisconsin","16410","*****","16080","*****","330","*****",
"0500000US55009","Brown County, Wisconsin","269425","*****","242436","*****","26989","*****",
"0500000US55011","Buffalo County, Wisconsin","13341","*****","12978","*****","363","*****",
"0500000US55013","Burnett County, Wisconsin","16741","*****","16416","*****","325","*****",
"0500000US55015","Calumet County, Wisconsin","52626","*****","49703","*****","2923","*****",
"0500000US55017","Chippewa County, Wisconsin","66558","*****","65272","*****","1286","*****",
"0500000US55019","Clark County, Wisconsin","34736","*****","32620","*****","2116","*****",
"0500000US55021","Columbia County, Wisconsin","58322","*****","56053","*****","2269","*****",
"0500000US55023","Crawford County, Wisconsin","16064","*****","15757","*****","307","*****",
"0500000US55025","Dane County, Wisconsin","564777","*****","521916","*****","42861","*****",
